phase,run_timestamp,global_step,episode,episode_step,bias_case,bias_case_matched,case_sampling_attempts,action_1_eMBB,raw_action_1_eMBB,target_offset_1_eMBB,applied_offset_1_eMBB,previous_offset_1_eMBB,offset_delta_1_eMBB,offset_changed_1_eMBB,action_1_URLLC,raw_action_1_URLLC,target_offset_1_URLLC,applied_offset_1_URLLC,previous_offset_1_URLLC,offset_delta_1_URLLC,offset_changed_1_URLLC,action_1_mMTC,raw_action_1_mMTC,target_offset_1_mMTC,applied_offset_1_mMTC,previous_offset_1_mMTC,offset_delta_1_mMTC,offset_changed_1_mMTC,action_hold_counter,action_hold_steps,reward,episode_return,done,rule_bias_0_eMBB,held_rule_bias_0_eMBB,bias_changed_0_eMBB,rule_bias_0_URLLC,held_rule_bias_0_URLLC,bias_changed_0_URLLC,rule_bias_0_mMTC,held_rule_bias_0_mMTC,bias_changed_0_mMTC,rule_bias_1_eMBB,held_rule_bias_1_eMBB,bias_changed_1_eMBB,rule_bias_1_URLLC,held_rule_bias_1_URLLC,bias_changed_1_URLLC,rule_bias_1_mMTC,held_rule_bias_1_mMTC,bias_changed_1_mMTC,bias_hold_counter,bias_hold_steps,load_0_eMBB,load_0_URLLC,load_0_mMTC,load_1_eMBB,load_1_URLLC,load_1_mMTC,count_0_eMBB,count_0_URLLC,count_0_mMTC,count_1_eMBB,count_1_URLLC,count_1_mMTC,serving_bias_0_to_1_eMBB,target_bias_0_to_1_eMBB,tau_0_to_1_eMBB,serving_bias_0_to_1_URLLC,target_bias_0_to_1_URLLC,tau_0_to_1_URLLC,serving_bias_0_to_1_mMTC,target_bias_0_to_1_mMTC,tau_0_to_1_mMTC,desired_offset_1_eMBB,tracking_error_1_eMBB,desired_offset_1_URLLC,tracking_error_1_URLLC,desired_offset_1_mMTC,tracking_error_1_mMTC,total_ues,connected_ues,ue_tracking,avg_sinr_db,min_sinr_db,avg_rx_power_dbm,avg_throughput_bps,avg_queue_bits,handover_attempts,handover_successes,handover_failures,handover_ping_pongs,tracking_penalty,sla_penalty,mobility_penalty,smoothness_penalty,reward_total,latest_handover,connected_ues,avg_sinr_db,min_sinr_db,avg_rx_power_dbm,avg_throughput_bps,avg_queue_bits
train,20260608_232225,1,0,1,"feasible_urllc_offload_mmtc_retain_embb_neutral|eMBB:neutral,URLLC:offload,mMTC:retain",True,1,4.036933898925781,4.036933898925781,4.0,2.0,0.0,2.0,True,4.067659378051758,4.067659378051758,4.0,2.0,0.0,2.0,True,3.35745906829834,3.35745906829834,4.0,2.0,0.0,2.0,True,4,5,-1.3288406133651733,-1.3288406133651733,False,0.0,0.0,False,-1.0,-1.0,False,1.0,1.0,False,0.0,0.0,False,1.0,1.0,False,-1.0,-1.0,False,18,20,1.0,1.0,0.06060606060606061,1.0,0.18181818181818182,0.18181818181818182,2,4,1,2,1,4,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.8844858876413193,1.1155141123586807,-6.0,8.0,5.4,-3.4000000000000004,14,14,"[{""connected"": true, ""prbs"": 10, ""serving_gnb"": 0, ""slice"": ""eMBB"", ""ue_id"": 0, ""x"": 23.91, ""y"": 152.26}, {""connected"": true, ""prbs"": 9, ""serving_gnb"": 0, ""slice"": ""eMBB"", ""ue_id"": 1, ""x"": 163.47, ""y"": 5.41}, {""connected"": true, ""prbs"": 9, ""serving_gnb"": 1, ""slice"": ""eMBB"", ""ue_id"": 2, ""x"": 509.43, ""y"": -195.05}, {""connected"": true, ""prbs"": 8, ""serving_gnb"": 1, ""slice"": ""eMBB"", ""ue_id"": 3, ""x"": 399.66, ""y"": 145.45}, {""connected"": true, ""prbs"": 8, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 4, ""x"": 189.84, ""y"": -23.26}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 5, ""x"": 194.56, ""y"": -33.61}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 6, ""x"": 173.79, ""y"": -32.24}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 7, ""x"": 187.12, ""y"": -31.69}, {""connected"": true, ""prbs"": 6, ""serving_gnb"": 1, ""slice"": ""URLLC"", ""ue_id"": 8, ""x"": 493.94, ""y"": 10.02}, {""connected"": true, ""prbs"": 6, ""serving_gnb"": 0, ""slice"": ""mMTC"", ""ue_id"": 9, ""x"": 71.09, ""y"": -40.74}, {""connected"": true, ""prbs"": 8, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 10, ""x"": 272.22, ""y"": -15.81}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 11, ""x"": 452.48, ""y"": 158.58}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 12, ""x"": 458.65, ""y"": 22.85}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 13, ""x"": 507.16, ""y"": 178.23}]",22.528238204509307,4.34349851983991,-69.87398516356642,473056.47965068097,10720.857142857143,0,0,0,0,-0.5333636926032734,-0.7871436401163011,0.0,-0.008333333333333333,-1.328840666052908,,14,22.528238204509307,4.34349851983991,-69.87398516356642,473056.47965068097,10720.857142857143
train,20260608_232225,2,0,2,"feasible_urllc_offload_mmtc_retain_embb_neutral|eMBB:neutral,URLLC:offload,mMTC:retain",True,1,-2.686239242553711,-2.686239242553711,2.0,2.0,2.0,0.0,False,-3.5813891887664795,-3.5813891887664795,2.0,2.0,2.0,0.0,False,4.485739707946777,4.485739707946777,2.0,2.0,2.0,0.0,False,3,5,-1.2820011377334595,-2.610841751098633,False,0.0,0.0,False,-1.0,-1.0,False,1.0,1.0,False,0.0,0.0,False,1.0,1.0,False,-1.0,-1.0,False,17,20,1.0,1.0,0.36363636363636365,0.8235294117647058,0.36363636363636365,1.0,2,4,1,2,1,4,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.6641633591940783,1.3358366408059217,-6.0,8.0,5.4,-3.4000000000000004,14,14,"[{""connected"": true, ""prbs"": 10, ""serving_gnb"": 0, ""slice"": ""eMBB"", ""ue_id"": 0, ""x"": 23.91, ""y"": 152.26}, {""connected"": true, ""prbs"": 9, ""serving_gnb"": 0, ""slice"": ""eMBB"", ""ue_id"": 1, ""x"": 163.47, ""y"": 5.41}, {""connected"": true, ""prbs"": 9, ""serving_gnb"": 1, ""slice"": ""eMBB"", ""ue_id"": 2, ""x"": 509.43, ""y"": -195.05}, {""connected"": true, ""prbs"": 8, ""serving_gnb"": 1, ""slice"": ""eMBB"", ""ue_id"": 3, ""x"": 399.66, ""y"": 145.45}, {""connected"": true, ""prbs"": 8, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 4, ""x"": 189.84, ""y"": -23.26}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 5, ""x"": 194.56, ""y"": -33.61}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 6, ""x"": 173.79, ""y"": -32.24}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 7, ""x"": 187.12, ""y"": -31.69}, {""connected"": true, ""prbs"": 6, ""serving_gnb"": 1, ""slice"": ""URLLC"", ""ue_id"": 8, ""x"": 493.94, ""y"": 10.02}, {""connected"": true, ""prbs"": 6, ""serving_gnb"": 0, ""slice"": ""mMTC"", ""ue_id"": 9, ""x"": 71.09, ""y"": -40.74}, {""connected"": true, ""prbs"": 8, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 10, ""x"": 272.22, ""y"": -15.81}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 11, ""x"": 452.48, ""y"": 158.58}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 12, ""x"": 458.65, ""y"": 22.85}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 13, ""x"": 507.16, ""y"": 178.23}]",22.528238204509307,4.34349851983991,-69.87398516356642,1624915.793206295,18633.5,0,0,0,0,-0.5371143022980531,-0.7448868631231762,0.0,0.0,-1.2820011654212293,,14,22.528238204509307,4.34349851983991,-69.87398516356642,1624915.793206295,18633.5
train,20260608_232225,3,0,3,"feasible_urllc_offload_mmtc_retain_embb_neutral|eMBB:neutral,URLLC:offload,mMTC:retain",True,1,-5.938151836395264,-5.938151836395264,2.0,2.0,2.0,0.0,False,1.2226552963256836,1.2226552963256836,2.0,2.0,2.0,0.0,False,5.0913190841674805,5.0913190841674805,2.0,2.0,2.0,0.0,False,2,5,-1.1912060976028442,-3.802047848701477,False,0.0,0.0,False,-1.0,-1.0,False,1.0,1.0,False,0.0,0.0,False,1.0,1.0,False,-1.0,-1.0,False,16,20,0.0,1.0,0.36363636363636365,0.6470588235294118,0.36363636363636365,1.0,2,4,1,2,1,4,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.4581901742748187,1.5418098257251813,-6.0,8.0,5.4,-3.4000000000000004,14,14,"[{""connected"": true, ""prbs"": 10, ""serving_gnb"": 0, ""slice"": ""eMBB"", ""ue_id"": 0, ""x"": 23.91, ""y"": 152.26}, {""connected"": true, ""prbs"": 9, ""serving_gnb"": 0, ""slice"": ""eMBB"", ""ue_id"": 1, ""x"": 163.47, ""y"": 5.41}, {""connected"": true, ""prbs"": 9, ""serving_gnb"": 1, ""slice"": ""eMBB"", ""ue_id"": 2, ""x"": 509.43, ""y"": -195.05}, {""connected"": true, ""prbs"": 8, ""serving_gnb"": 1, ""slice"": ""eMBB"", ""ue_id"": 3, ""x"": 399.66, ""y"": 145.45}, {""connected"": true, ""prbs"": 8, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 4, ""x"": 189.84, ""y"": -23.26}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 5, ""x"": 194.56, ""y"": -33.61}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 6, ""x"": 173.79, ""y"": -32.24}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 7, ""x"": 187.12, ""y"": -31.69}, {""connected"": true, ""prbs"": 6, ""serving_gnb"": 1, ""slice"": ""URLLC"", ""ue_id"": 8, ""x"": 493.94, ""y"": 10.02}, {""connected"": true, ""prbs"": 6, ""serving_gnb"": 0, ""slice"": ""mMTC"", ""ue_id"": 9, ""x"": 71.09, ""y"": -40.74}, {""connected"": true, ""prbs"": 8, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 10, ""x"": 272.22, ""y"": -15.81}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 11, ""x"": 452.48, ""y"": 158.58}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 12, ""x"": 458.65, ""y"": 22.85}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 13, ""x"": 507.16, ""y"": 178.23}]",22.528238204509307,4.34349851983991,-69.87398516356642,2457048.8104966893,34689.07142857143,0,0,0,0,-0.5412303995743244,-0.6499757551481972,0.0,0.0,-1.1912061547225217,,14,22.528238204509307,4.34349851983991,-69.87398516356642,2457048.8104966893,34689.07142857143
train,20260608_232225,4,0,4,"feasible_urllc_offload_mmtc_retain_embb_neutral|eMBB:neutral,URLLC:offload,mMTC:retain",True,1,0.5159673690795898,0.5159673690795898,2.0,2.0,2.0,0.0,False,-3.3017542362213135,-3.3017542362213135,2.0,2.0,2.0,0.0,False,-2.916214942932129,-2.916214942932129,2.0,2.0,2.0,0.0,False,1,5,-1.137086272239685,-4.939134120941162,False,0.0,0.0,False,-1.0,-1.0,False,1.0,1.0,False,0.0,0.0,False,1.0,1.0,False,-1.0,-1.0,False,15,20,0.47058823529411764,1.0,0.30303030303030304,0.8235294117647058,0.36363636363636365,1.0,2,4,1,2,1,4,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.27633946328401726,1.7236605367159827,-6.0,8.0,5.4,-3.4000000000000004,14,14,"[{""connected"": true, ""prbs"": 10, ""serving_gnb"": 0, ""slice"": ""eMBB"", ""ue_id"": 0, ""x"": 23.91, ""y"": 152.26}, {""connected"": true, ""prbs"": 9, ""serving_gnb"": 0, ""slice"": ""eMBB"", ""ue_id"": 1, ""x"": 163.47, ""y"": 5.41}, {""connected"": true, ""prbs"": 9, ""serving_gnb"": 1, ""slice"": ""eMBB"", ""ue_id"": 2, ""x"": 509.43, ""y"": -195.05}, {""connected"": true, ""prbs"": 8, ""serving_gnb"": 1, ""slice"": ""eMBB"", ""ue_id"": 3, ""x"": 399.66, ""y"": 145.45}, {""connected"": true, ""prbs"": 8, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 4, ""x"": 189.84, ""y"": -23.26}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 5, ""x"": 194.56, ""y"": -33.61}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 6, ""x"": 173.79, ""y"": -32.24}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 7, ""x"": 187.12, ""y"": -31.69}, {""connected"": true, ""prbs"": 6, ""serving_gnb"": 1, ""slice"": ""URLLC"", ""ue_id"": 8, ""x"": 493.94, ""y"": 10.02}, {""connected"": true, ""prbs"": 6, ""serving_gnb"": 0, ""slice"": ""mMTC"", ""ue_id"": 9, ""x"": 71.09, ""y"": -40.74}, {""connected"": true, ""prbs"": 8, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 10, ""x"": 272.22, ""y"": -15.81}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 11, ""x"": 452.48, ""y"": 158.58}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 12, ""x"": 458.65, ""y"": 22.85}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 13, ""x"": 507.16, ""y"": 178.23}]",22.528238204509307,4.34349851983991,-69.87398516356642,3060669.163549145,52267.92857142857,0,0,0,0,-0.5453542058738335,-0.5917321094681762,0.0,0.0,-1.1370863153420099,,14,22.528238204509307,4.34349851983991,-69.87398516356642,3060669.163549145,52267.92857142857
train,20260608_232225,5,0,5,"feasible_urllc_offload_mmtc_retain_embb_neutral|eMBB:neutral,URLLC:offload,mMTC:retain",True,1,-2.1836161613464355,-2.1836161613464355,2.0,2.0,2.0,0.0,False,-1.0511188507080078,-1.0511188507080078,2.0,2.0,2.0,0.0,False,-0.30954456329345703,-0.30954456329345703,2.0,2.0,2.0,0.0,False,0,5,-1.0528393983840942,-5.991973519325256,False,0.0,0.0,False,-1.0,-1.0,False,1.0,1.0,False,0.0,0.0,False,1.0,1.0,False,-1.0,-1.0,False,14,20,0.4117647058823529,1.0,0.36363636363636365,0.6470588235294118,0.36363636363636365,1.0,2,4,1,2,1,4,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.06921092503695103,1.930789074963049,-6.0,8.0,5.4,-3.4000000000000004,14,14,"[{""connected"": true, ""prbs"": 10, ""serving_gnb"": 0, ""slice"": ""eMBB"", ""ue_id"": 0, ""x"": 23.91, ""y"": 152.26}, {""connected"": true, ""prbs"": 9, ""serving_gnb"": 0, ""slice"": ""eMBB"", ""ue_id"": 1, ""x"": 163.47, ""y"": 5.41}, {""connected"": true, ""prbs"": 9, ""serving_gnb"": 1, ""slice"": ""eMBB"", ""ue_id"": 2, ""x"": 509.43, ""y"": -195.05}, {""connected"": true, ""prbs"": 8, ""serving_gnb"": 1, ""slice"": ""eMBB"", ""ue_id"": 3, ""x"": 399.66, ""y"": 145.45}, {""connected"": true, ""prbs"": 8, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 4, ""x"": 189.84, ""y"": -23.26}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 5, ""x"": 194.56, ""y"": -33.61}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 6, ""x"": 173.79, ""y"": -32.24}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 7, ""x"": 187.12, ""y"": -31.69}, {""connected"": true, ""prbs"": 6, ""serving_gnb"": 1, ""slice"": ""URLLC"", ""ue_id"": 8, ""x"": 493.94, ""y"": 10.02}, {""connected"": true, ""prbs"": 6, ""serving_gnb"": 0, ""slice"": ""mMTC"", ""ue_id"": 9, ""x"": 71.09, ""y"": -40.74}, {""connected"": true, ""prbs"": 8, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 10, ""x"": 272.22, ""y"": -15.81}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 11, ""x"": 452.48, ""y"": 158.58}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 12, ""x"": 458.65, ""y"": 22.85}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 13, ""x"": 507.16, ""y"": 178.23}]",22.528238204509307,4.34349851983991,-69.87398516356642,3639799.3500709864,64459.21428571428,0,0,0,0,-0.5506107392499768,-0.5022286188671153,0.0,0.0,-1.052839358117092,,14,22.528238204509307,4.34349851983991,-69.87398516356642,3639799.3500709864,64459.21428571428
train,20260608_232225,6,0,6,"feasible_urllc_offload_mmtc_retain_embb_neutral|eMBB:neutral,URLLC:offload,mMTC:retain",True,1,-1.537893295288086,-1.537893295288086,-2.0,0.0,2.0,-2.0,True,6.0,6.0,6.0,4.0,2.0,2.0,True,3.6977643966674805,3.6977643966674805,4.0,4.0,2.0,2.0,True,4,5,-1.2212034463882446,-7.213176965713501,False,0.0,0.0,False,-1.0,-1.0,False,1.0,1.0,False,0.0,0.0,False,1.0,1.0,False,-1.0,-1.0,False,13,20,0.7058823529411765,1.0,0.18181818181818182,1.0,0.06060606060606061,1.0,2,4,1,2,1,4,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-0.025339001087565594,0.025339001087565594,-6.0,10.0,5.4,-1.4000000000000004,14,14,"[{""connected"": true, ""prbs"": 10, ""serving_gnb"": 0, ""slice"": ""eMBB"", ""ue_id"": 0, ""x"": 23.91, ""y"": 152.26}, {""connected"": true, ""prbs"": 9, ""serving_gnb"": 0, ""slice"": ""eMBB"", ""ue_id"": 1, ""x"": 163.47, ""y"": 5.41}, {""connected"": true, ""prbs"": 9, ""serving_gnb"": 1, ""slice"": ""eMBB"", ""ue_id"": 2, ""x"": 509.43, ""y"": -195.05}, {""connected"": true, ""prbs"": 8, ""serving_gnb"": 1, ""slice"": ""eMBB"", ""ue_id"": 3, ""x"": 399.66, ""y"": 145.45}, {""connected"": true, ""prbs"": 8, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 4, ""x"": 189.84, ""y"": -23.26}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 5, ""x"": 194.56, ""y"": -33.61}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 6, ""x"": 173.79, ""y"": -32.24}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 7, ""x"": 187.12, ""y"": -31.69}, {""connected"": true, ""prbs"": 6, ""serving_gnb"": 1, ""slice"": ""URLLC"", ""ue_id"": 8, ""x"": 493.94, ""y"": 10.02}, {""connected"": true, ""prbs"": 6, ""serving_gnb"": 0, ""slice"": ""mMTC"", ""ue_id"": 9, ""x"": 71.09, ""y"": -40.74}, {""connected"": true, ""prbs"": 8, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 10, ""x"": 272.22, ""y"": -15.81}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 11, ""x"": 452.48, ""y"": 158.58}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 12, ""x"": 458.65, ""y"": 22.85}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 13, ""x"": 507.16, ""y"": 178.23}]",22.528238204509307,4.34349851983991,-69.87398516356642,3904445.976680157,88156.78571428571,0,0,0,0,-0.708060014340112,-0.5048101535116658,0.0,-0.008333333333333333,-1.2212035011851112,,14,22.528238204509307,4.34349851983991,-69.87398516356642,3904445.976680157,88156.78571428571
train,20260608_232225,7,0,7,"feasible_urllc_offload_mmtc_retain_embb_neutral|eMBB:neutral,URLLC:offload,mMTC:retain",True,1,1.8778400421142578,1.8778400421142578,0.0,0.0,0.0,0.0,False,3.5777339935302734,3.5777339935302734,4.0,4.0,4.0,0.0,False,-0.9402456283569336,-0.9402456283569336,4.0,4.0,4.0,0.0,False,3,5,-1.158874750137329,-8.37205171585083,False,0.0,0.0,False,-1.0,-1.0,False,1.0,1.0,False,0.0,0.0,False,1.0,1.0,False,-1.0,-1.0,False,12,20,0.4117647058823529,1.0,0.7272727272727273,1.0,0.06060606060606061,1.0,2,4,1,2,1,4,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-0.0791001128877048,0.0791001128877048,-6.0,10.0,5.4,-1.4000000000000004,14,14,"[{""connected"": true, ""prbs"": 10, ""serving_gnb"": 0, ""slice"": ""eMBB"", ""ue_id"": 0, ""x"": 23.91, ""y"": 152.26}, {""connected"": true, ""prbs"": 9, ""serving_gnb"": 0, ""slice"": ""eMBB"", ""ue_id"": 1, ""x"": 163.47, ""y"": 5.41}, {""connected"": true, ""prbs"": 9, ""serving_gnb"": 1, ""slice"": ""eMBB"", ""ue_id"": 2, ""x"": 509.43, ""y"": -195.05}, {""connected"": true, ""prbs"": 8, ""serving_gnb"": 1, ""slice"": ""eMBB"", ""ue_id"": 3, ""x"": 399.66, ""y"": 145.45}, {""connected"": true, ""prbs"": 8, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 4, ""x"": 189.84, ""y"": -23.26}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 5, ""x"": 194.56, ""y"": -33.61}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 6, ""x"": 173.79, ""y"": -32.24}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 0, ""slice"": ""URLLC"", ""ue_id"": 7, ""x"": 187.12, ""y"": -31.69}, {""connected"": true, ""prbs"": 6, ""serving_gnb"": 1, ""slice"": ""URLLC"", ""ue_id"": 8, ""x"": 493.94, ""y"": 10.02}, {""connected"": true, ""prbs"": 6, ""serving_gnb"": 0, ""slice"": ""mMTC"", ""ue_id"": 9, ""x"": 71.09, ""y"": -40.74}, {""connected"": true, ""prbs"": 8, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 10, ""x"": 272.22, ""y"": -15.81}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 11, ""x"": 452.48, ""y"": 158.58}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 12, ""x"": 458.65, ""y"": 22.85}, {""connected"": true, ""prbs"": 7, ""serving_gnb"": 1, ""slice"": ""mMTC"", ""ue_id"": 13, ""x"": 507.16, ""y"": 178.23}]",22.528238204509307,4.34349851983991,-69.87398516356642,3987530.947272355,117505.07142857143,0,0,0,0,-0.7080990057490198,-0.45077573675108196,0.0,0.0,-1.1588747425001018,,14,22.528238204509307,4.34349851983991,-69.87398516356642,3987530.947272355,117505.07142857143
