ue_id,serving_gnb,connected,x,y,vx,vy,queue,throughput,delay_steps,new_bits,served_bits,scheduled_bits,dropped_bits,total_bits_arrived,total_bits_dropped,traffic_packet_size_bits,offered_bit_rate,allocated_prbs,rx_probability,mcs,spectral_efficiency,scheduled_sinr_db,scheduler_mode,snr_db,sinr_db,rx_power_dbm,noise_dbm,interference_dbm,target_gnb,ho_pending,ho_candidate,ho_counter,environment_loss_db,step
1,0,True,80.0,40.0,0.0,0.0,0.0,1040797.3603937535,0.0,3000.0,3000.0,3000.0,0.0,66000.0,0.0,600.0,3000000.0,4,1.0,25,5.4,33.256842901999995,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,41
0,0,True,35.0,0.0,0.0,0.0,0.0,689037.0951846036,0.0,1800.0,1800.0,1800.0,0.0,43200.0,0.0,600.0,2000000.0,4,1.0,25,5.4,41.922790404,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,42
1,0,True,80.0,40.0,0.0,0.0,0.0,1079981.4131858784,0.0,3000.0,3000.0,3000.0,0.0,69000.0,0.0,600.0,3000000.0,4,1.0,25,5.4,33.165181224,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,42
0,0,True,35.0,0.0,0.0,0.0,0.0,711256.3532809115,0.0,1800.0,1800.0,1800.0,0.0,45000.0,0.0,600.0,2000000.0,4,1.0,25,5.4,41.689311614000005,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,43
1,0,True,80.0,40.0,0.0,0.0,0.0,1118381.784922161,0.0,3000.0,3000.0,3000.0,0.0,72000.0,0.0,600.0,3000000.0,4,1.0,25,5.4,33.082723738,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,43
0,0,True,35.0,0.0,0.0,0.0,0.0,745031.2262152932,0.0,2400.0,2400.0,2400.0,0.0,47400.0,0.0,600.0,2000000.0,4,1.0,25,5.4,41.448901400000004,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,44
1,0,True,80.0,40.0,0.0,0.0,0.0,1156014.1492237176,0.0,3000.0,3000.0,3000.0,0.0,75000.0,0.0,600.0,3000000.0,4,1.0,25,5.4,33.01075782,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,44
0,0,True,35.0,0.0,0.0,0.0,0.0,766130.6016909872,0.0,1800.0,1800.0,1800.0,0.0,49200.0,0.0,600.0,2000000.0,4,1.0,25,5.4,41.197608540000004,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,45
1,0,True,80.0,40.0,0.0,0.0,0.0,1192893.8662392432,0.0,3000.0,3000.0,3000.0,0.0,78000.0,0.0,600.0,3000000.0,4,1.0,25,5.4,32.94944626,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,45
0,0,True,35.0,0.0,0.0,0.0,0.0,786807.9896571675,0.0,1800.0,1800.0,1800.0,0.0,51000.0,0.0,600.0,2000000.0,4,1.0,25,5.4,40.93988826,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,46
1,0,True,80.0,40.0,0.0,0.0,0.0,1229035.9889144583,0.0,3000.0,3000.0,3000.0,0.0,81000.0,0.0,600.0,3000000.0,4,1.0,25,5.4,32.8921097,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,46
0,0,True,35.0,0.0,0.0,0.0,0.0,819071.8298640241,0.0,2400.0,2400.0,2400.0,0.0,53400.0,0.0,600.0,2000000.0,4,1.0,25,5.4,40.670395126,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,47
1,0,True,80.0,40.0,0.0,0.0,0.0,1264455.2691361692,0.0,3000.0,3000.0,3000.0,0.0,84000.0,0.0,600.0,3000000.0,4,1.0,25,5.4,32.838590237999995,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,47
0,0,True,35.0,0.0,0.0,0.0,0.0,838690.3932667435,0.0,1800.0,1800.0,1800.0,0.0,55200.0,0.0,600.0,2000000.0,4,1.0,25,5.4,40.39408786,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,48
1,0,True,80.0,40.0,0.0,0.0,0.0,1299166.1637534457,0.0,3000.0,3000.0,3000.0,0.0,87000.0,0.0,600.0,3000000.0,4,1.0,25,5.4,32.785390826,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,48
0,0,True,35.0,0.0,0.0,0.0,0.0,857916.5854014086,0.0,1800.0,1800.0,1800.0,0.0,57000.0,0.0,600.0,2000000.0,4,1.0,25,5.4,40.10667152,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,49
1,0,True,80.0,40.0,0.0,0.0,0.0,1333182.8404783767,0.0,3000.0,3000.0,3000.0,0.0,90000.0,0.0,600.0,3000000.0,4,1.0,25,5.4,32.736193496,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,49
0,0,True,35.0,0.0,0.0,0.0,0.0,888758.2536933804,0.0,2400.0,2400.0,2400.0,0.0,59400.0,0.0,600.0,2000000.0,4,1.0,25,5.4,39.81124361999999,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,50
1,0,True,80.0,40.0,0.0,0.0,0.0,1366519.1836688092,0.0,3000.0,3000.0,3000.0,0.0,93000.0,0.0,600.0,3000000.0,4,1.0,25,5.4,32.686176272,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,50
0,0,True,35.0,0.0,0.0,0.0,0.0,906983.0886195127,0.0,1800.0,1800.0,1800.0,0.0,61200.0,0.0,600.0,2000000.0,4,1.0,25,5.4,39.50518948,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,51
1,0,True,80.0,40.0,0.0,0.0,0.0,1399188.799995433,0.0,3000.0,3000.0,3000.0,0.0,96000.0,0.0,600.0,3000000.0,4,1.0,25,5.4,32.628344314,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,51
0,0,True,35.0,0.0,0.0,0.0,0.0,924843.4268471225,0.0,1800.0,1800.0,1800.0,0.0,63000.0,0.0,600.0,2000000.0,4,1.0,25,5.4,39.190024206000004,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,52
1,0,True,80.0,40.0,0.0,0.0,0.0,1431205.0239955243,0.0,3000.0,3000.0,3000.0,0.0,99000.0,0.0,600.0,3000000.0,4,1.0,25,5.4,32.531834538,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,52
0,0,True,35.0,0.0,0.0,0.0,0.0,954346.55831018,0.0,2400.0,2400.0,2400.0,0.0,65400.0,0.0,600.0,2000000.0,4,1.0,25,5.4,38.86449822,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,53
1,0,True,80.0,40.0,0.0,0.0,0.0,1462580.9235156137,0.0,3000.0,3000.0,3000.0,0.0,102000.0,0.0,600.0,3000000.0,4,1.0,25,5.4,32.223808778800006,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,53
0,0,True,35.0,0.0,0.0,0.0,0.0,971259.6271439764,0.0,1800.0,1800.0,1800.0,0.0,67200.0,0.0,600.0,2000000.0,4,1.0,25,5.4,38.528969419999996,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,54
1,0,True,80.0,40.0,0.0,0.0,0.0,1493329.3050453013,0.0,3000.0,3000.0,3000.0,0.0,105000.0,0.0,600.0,3000000.0,4,1.0,25,5.4,32.482487964,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,54
0,0,True,35.0,0.0,0.0,0.0,0.0,951834.4346010969,0.0,0.0,0.0,0.0,0.0,67200.0,0.0,600.0,0.0,0,0.0,25,5.4,38.1831569288,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,55
1,0,True,80.0,40.0,0.0,0.0,0.0,1463462.7189443952,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,600.0,0.0,0,0.0,25,5.4,32.578653849372,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,55
0,0,True,35.0,0.0,0.0,0.0,0.0,932797.7459090749,0.0,0.0,0.0,0.0,0.0,67200.0,0.0,600.0,0.0,0,0.0,25,5.4,37.826474938000004,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,56
1,0,True,80.0,40.0,0.0,0.0,0.0,1434193.4645655074,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,600.0,0.0,0,0.0,25,5.4,32.594462334000006,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,56
0,0,True,35.0,0.0,0.0,0.0,0.0,914141.7909908934,0.0,0.0,0.0,0.0,0.0,67200.0,0.0,600.0,0.0,0,0.0,25,5.4,37.45985614,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,57
1,0,True,80.0,40.0,0.0,0.0,0.0,1405509.5952741972,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,600.0,0.0,0,0.0,25,5.4,32.77871934000001,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,57
0,0,True,35.0,0.0,0.0,0.0,0.0,895858.9551710755,0.0,0.0,0.0,0.0,0.0,67200.0,0.0,600.0,0.0,0,0.0,25,5.4,37.084776659999996,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,58
1,0,True,80.0,40.0,0.0,0.0,0.0,1377399.403368713,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,600.0,0.0,0,0.0,25,5.4,32.970042039999996,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,58
0,0,True,35.0,0.0,0.0,0.0,0.0,877941.776067654,0.0,0.0,0.0,0.0,0.0,67200.0,0.0,600.0,0.0,0,0.0,25,5.4,36.68714584,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,59
1,0,True,80.0,40.0,0.0,0.0,0.0,1349851.4153013388,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,600.0,0.0,0,0.0,25,5.4,33.1175878,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,59
0,0,True,35.0,0.0,0.0,0.0,0.0,860382.940546301,0.0,0.0,0.0,0.0,0.0,67200.0,0.0,600.0,0.0,0,0.0,25,5.4,36.322589492,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,60
1,0,True,80.0,40.0,0.0,0.0,0.0,1322854.386995312,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,600.0,0.0,0,0.0,25,5.4,33.244350260000004,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,60
0,0,True,35.0,0.0,0.0,0.0,0.0,843175.2817353749,0.0,0.0,0.0,0.0,0.0,67200.0,0.0,600.0,0.0,0,0.0,25,5.4,35.801623172,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,61
1,0,True,80.0,40.0,0.0,0.0,0.0,1296397.2992554058,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,600.0,0.0,0,0.0,25,5.4,33.3536982,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,61
0,0,True,35.0,0.0,0.0,0.0,0.0,826311.7761006674,0.0,0.0,0.0,0.0,0.0,67200.0,0.0,600.0,0.0,0,0.0,25,5.4,35.626843812000004,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,62
1,0,True,80.0,40.0,0.0,0.0,0.0,1270469.3532702976,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,600.0,0.0,0,0.0,25,5.4,33.4544591,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,62
0,0,True,35.0,0.0,0.0,0.0,0.0,809785.540578654,0.0,0.0,0.0,0.0,0.0,67200.0,0.0,600.0,0.0,0,0.0,25,5.4,35.364594364000006,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,63
1,0,True,80.0,40.0,0.0,0.0,0.0,1245059.9662048917,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,600.0,0.0,0,0.0,25,5.4,33.542848019999994,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,63
0,0,True,35.0,0.0,0.0,0.0,0.0,793589.829767081,0.0,0.0,0.0,0.0,0.0,67200.0,0.0,600.0,0.0,0,0.0,25,5.4,35.266051008,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,64
1,0,True,80.0,40.0,0.0,0.0,0.0,1220158.7668807937,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,600.0,0.0,0,0.0,25,5.4,33.624426803999995,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,64
0,0,True,35.0,0.0,0.0,0.0,0.0,777718.0331717393,0.0,0.0,0.0,0.0,0.0,67200.0,0.0,600.0,0.0,0,0.0,25,5.4,35.33623799,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,65
1,0,True,80.0,40.0,0.0,0.0,0.0,1195755.5915431778,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,600.0,0.0,0,0.0,25,5.4,33.697269421799994,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,65
0,0,True,35.0,0.0,0.0,0.0,0.0,762163.6725083045,0.0,0.0,0.0,0.0,0.0,67200.0,0.0,600.0,0.0,0,0.0,25,5.4,35.47461816,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,66
1,0,True,80.0,40.0,0.0,0.0,0.0,1171840.4797123142,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,600.0,0.0,0,0.0,25,5.4,33.76728252400001,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,66
0,0,True,35.0,0.0,0.0,0.0,0.0,746920.3990581384,0.0,0.0,0.0,0.0,0.0,67200.0,0.0,600.0,0.0,0,0.0,25,5.4,35.613945570000006,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,67
1,0,True,80.0,40.0,0.0,0.0,0.0,1148403.6701180679,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,600.0,0.0,0,0.0,25,5.4,33.836999688,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,67
0,0,True,35.0,0.0,0.0,0.0,0.0,731981.9910769756,0.0,0.0,0.0,0.0,0.0,67200.0,0.0,600.0,0.0,0,0.0,25,5.4,35.7313031,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,68
1,0,True,80.0,40.0,0.0,0.0,0.0,1125435.5967157064,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,600.0,0.0,0,0.0,25,5.4,33.911836936,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,68
0,0,True,35.0,0.0,0.0,0.0,0.0,717342.3512554361,0.0,0.0,0.0,0.0,0.0,67200.0,0.0,600.0,0.0,0,0.0,25,5.4,35.82391208,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,69
1,0,True,80.0,40.0,0.0,0.0,0.0,1102926.8847813923,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,600.0,0.0,0,0.0,25,5.4,33.993513820000004,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,69
0,0,True,35.0,0.0,0.0,0.0,0.0,702995.5042303273,0.0,0.0,0.0,0.0,0.0,67200.0,0.0,600.0,0.0,0,0.0,25,5.4,35.89893904,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,70
1,0,True,80.0,40.0,0.0,0.0,0.0,1080868.3470857644,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,600.0,0.0,0,0.0,25,5.4,34.0800828896,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,70
0,0,True,35.0,0.0,0.0,0.0,0.0,688935.5941457207,0.0,0.0,0.0,0.0,0.0,67200.0,0.0,600.0,0.0,0,0.0,25,5.4,35.95560271,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,71
1,0,True,80.0,40.0,0.0,0.0,0.0,1059250.980144049,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,600.0,0.0,0,0.0,25,5.4,34.171518382,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,71
0,0,True,35.0,0.0,0.0,0.0,0.0,675156.8822628063,0.0,0.0,0.0,0.0,0.0,67200.0,0.0,600.0,0.0,0,0.0,25,5.4,36.005347732,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,72
1,0,True,80.0,40.0,0.0,0.0,0.0,1038065.960541168,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,600.0,0.0,0,0.0,25,5.4,34.262378992,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,72
0,0,True,35.0,0.0,0.0,0.0,0.0,661653.7446175502,0.0,0.0,0.0,0.0,0.0,67200.0,0.0,600.0,0.0,0,0.0,25,5.4,36.042906843999994,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,73
1,0,True,80.0,40.0,0.0,0.0,0.0,1017304.6413303446,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,600.0,0.0,0,0.0,25,5.4,34.3548878,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,73
0,0,True,35.0,0.0,0.0,0.0,0.0,648420.6697251991,0.0,0.0,0.0,0.0,0.0,67200.0,0.0,600.0,0.0,0,0.0,25,5.4,36.08271652,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,74
1,0,True,80.0,40.0,0.0,0.0,0.0,996958.5485037377,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,600.0,0.0,0,0.0,25,5.4,34.44127382,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,74
0,0,True,35.0,0.0,0.0,0.0,0.0,647452.2563306951,0.0,600.0,600.0,600.0,0.0,67800.0,0.0,600.0,600000.0,2,1.0,25,5.4,36.1151706824,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,75
1,0,True,80.0,40.0,0.0,0.0,0.0,989019.377533663,0.0,600.0,600.0,600.0,0.0,105600.0,0.0,600.0,800000.0,2,1.0,25,5.4,34.526112498,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,75
0,0,True,35.0,0.0,0.0,0.0,0.0,646503.2112040812,0.0,600.0,600.0,600.0,0.0,68400.0,0.0,600.0,600000.0,2,1.0,25,5.4,36.155440122,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,76
1,0,True,80.0,40.0,0.0,0.0,0.0,981238.9899829896,0.0,600.0,600.0,600.0,0.0,106200.0,0.0,600.0,800000.0,2,1.0,25,5.4,34.601050719999996,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,76
0,0,True,35.0,0.0,0.0,0.0,0.0,645573.1469799996,0.0,600.0,600.0,600.0,0.0,69000.0,0.0,600.0,600000.0,2,1.0,25,5.4,36.194728444,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,77
1,0,True,80.0,40.0,0.0,0.0,0.0,985614.2101833298,0.0,1200.0,1200.0,1200.0,0.0,107400.0,0.0,600.0,800000.0,2,1.0,25,5.4,34.67196032,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,77
0,0,True,35.0,0.0,0.0,0.0,0.0,644661.6840403996,0.0,600.0,600.0,600.0,0.0,69600.0,0.0,600.0,600000.0,2,1.0,25,5.4,36.243271542,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,78
1,0,True,80.0,40.0,0.0,0.0,0.0,977901.9259796632,0.0,600.0,600.0,600.0,0.0,108000.0,0.0,600.0,800000.0,2,1.0,25,5.4,34.732823854,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,78
0,0,True,35.0,0.0,0.0,0.0,0.0,643768.4503595916,0.0,600.0,600.0,600.0,0.0,70200.0,0.0,600.0,600000.0,2,1.0,25,5.4,36.2948612214,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,79
1,0,True,80.0,40.0,0.0,0.0,0.0,970343.8874600698,0.0,600.0,600.0,600.0,0.0,108600.0,0.0,600.0,800000.0,2,1.0,25,5.4,34.787686808,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,79
0,0,True,35.0,0.0,0.0,0.0,0.0,642893.0813523998,0.0,600.0,600.0,600.0,0.0,70800.0,0.0,600.0,600000.0,2,1.0,25,5.4,36.354468073999996,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,80
1,0,True,80.0,40.0,0.0,0.0,0.0,974937.0097108685,0.0,1200.0,1200.0,1200.0,0.0,109800.0,0.0,600.0,800000.0,2,1.0,25,5.4,34.833061268,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,80
0,0,True,35.0,0.0,0.0,0.0,0.0,642035.2197253518,0.0,600.0,600.0,600.0,0.0,71400.0,0.0,600.0,600000.0,2,1.0,25,5.4,36.419107958,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,81
1,0,True,80.0,40.0,0.0,0.0,0.0,967438.269516651,0.0,600.0,600.0,600.0,0.0,110400.0,0.0,600.0,800000.0,2,1.0,25,5.4,34.870893366,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,81
0,0,True,35.0,0.0,0.0,0.0,0.0,641194.5153308448,0.0,600.0,600.0,600.0,0.0,72000.0,0.0,600.0,600000.0,2,1.0,25,5.4,36.48861168,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,82
1,0,True,80.0,40.0,0.0,0.0,0.0,960089.504126318,0.0,600.0,600.0,600.0,0.0,111000.0,0.0,600.0,800000.0,2,1.0,25,5.4,34.899822624,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,82
0,0,True,35.0,0.0,0.0,0.0,0.0,640370.6250242279,0.0,600.0,600.0,600.0,0.0,72600.0,0.0,600.0,600000.0,2,1.0,25,5.4,36.564170192,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,83
1,0,True,80.0,40.0,0.0,0.0,0.0,964887.7140437916,0.0,1200.0,1200.0,1200.0,0.0,112200.0,0.0,600.0,800000.0,2,1.0,25,5.4,34.91969692400001,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,83
0,0,True,35.0,0.0,0.0,0.0,0.0,639563.2125237433,0.0,600.0,600.0,600.0,0.0,73200.0,0.0,600.0,600000.0,2,1.0,25,5.4,36.64070054,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,84
1,0,True,80.0,40.0,0.0,0.0,0.0,957589.9597629157,0.0,600.0,600.0,600.0,0.0,112800.0,0.0,600.0,800000.0,2,1.0,25,5.4,34.93104906,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,84
0,0,True,35.0,0.0,0.0,0.0,0.0,638771.9482732684,0.0,600.0,600.0,600.0,0.0,73800.0,0.0,600.0,600000.0,2,1.0,25,5.4,36.724300375400006,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,85
1,0,True,80.0,40.0,0.0,0.0,0.0,950438.1605676574,0.0,600.0,600.0,600.0,0.0,113400.0,0.0,600.0,800000.0,2,1.0,25,5.4,34.93124986616,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,85
0,0,True,35.0,0.0,0.0,0.0,0.0,637996.509307803,0.0,600.0,600.0,600.0,0.0,74400.0,0.0,600.0,600000.0,2,1.0,25,5.4,36.805817700000006,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,86
1,0,True,80.0,40.0,0.0,0.0,0.0,955429.3973563042,0.0,1200.0,1200.0,1200.0,0.0,114600.0,0.0,600.0,800000.0,2,1.0,25,5.4,34.92277365999999,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,86
0,0,True,35.0,0.0,0.0,0.0,0.0,637236.5791216469,0.0,600.0,600.0,600.0,0.0,75000.0,0.0,600.0,600000.0,2,1.0,25,5.4,36.895972702,mcs_pf_csv_fading,40.0,40.0,-48.21771944129625,-114.44727494896694,-100.0,,False,,0,0.0,87
1,0,True,80.0,40.0,0.0,0.0,0.0,948320.8094091781,0.0,600.0,600.0,600.0,0.0,115200.0,0.0,600.0,800000.0,2,1.0,25,5.4,34.90127543999999,mcs_pf_csv_fading,40.0,40.0,-63.53885272917442,-114.44727494896694,-100.0,,False,,0,0.0,87
