step,episode,episode_step,reward,episode_return,done,scenario_name,load_variance,overload_ratio,sla_count,handover_count,load_imbalance_start,load_imbalance_end,instant_reward_mean,bias_matrix,load_matrix,ue_count_matrix
319,26,7,-0.7995297312736511,-12.659978300333023,False,embb_g0_offload,0.24262830323436385,0.4444444444444444,2.0,1,0.2352821140699929,0.24262830323436385,-0.7848373451769799,"[[-0.28857049345970154, -1.0, -0.38783594965934753], [0.04336623102426529, 1.0, -0.30416569113731384], [0.5297423601150513, -0.5349803566932678, 0.8433228731155396]]","[[1.0, 0.30303030303030304, 0.0], [1.0, 0.0, 1.0], [1.0, 0.0, 0.0]]","[[3.0, 3.0, 3.0], [2.0, 3.0, 3.0], [4.0, 3.0, 3.0]]"
320,26,8,-0.21552546322345734,-12.87550376355648,False,embb_g0_offload,0.15324966840118354,0.4444444444444444,0.0,1,0.24262830323436385,0.15324966840118354,-0.3942827292318529,"[[1.0, -0.9996702075004578, 0.735326886177063], [-0.842126190662384, -0.7179081439971924, -0.5647018551826477], [-1.0, -0.08430100232362747, 1.0]]","[[1.0, 0.42424242424242425, 0.18181818181818182], [1.0, 0.18181818181818182, 1.0], [1.0, 0.0, 0.36363636363636365]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
321,26,9,-0.07230369001626968,-12.94780745357275,False,embb_g0_offload,0.04652586470768289,0.3333333333333333,0.0,0,0.15324966840118354,0.04652586470768289,-0.28575129622739565,"[[-0.18630117177963257, 0.9483334422111511, 1.0], [-0.48344001173973083, -0.13023601472377777, 1.0], [0.522409975528717, -0.2192799299955368, 1.0]]","[[1.0, 0.7272727272727273, 0.0], [1.0, 0.24242424242424243, 0.0], [1.0, 0.30303030303030304, 0.0]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
322,26,10,-0.1160121038556099,-13.06381955742836,False,embb_g0_offload,0.007346189164370984,0.3333333333333333,0.0,0,0.04652586470768289,0.007346189164370984,-0.19437145408899825,"[[1.0, 0.76240074634552, 0.960631251335144], [-0.7231121063232422, -0.3969382047653198, -0.0861615538597107], [-0.8013560771942139, 0.5798256993293762, 1.0]]","[[1.0, 0.18181818181818182, 0.0], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
323,26,11,-0.2879005968570709,-13.351720154285431,False,embb_g0_offload,0.03183348637894093,0.3333333333333333,0.0,0,0.007346189164370984,0.03183348637894093,-0.23892600623939092,"[[0.04679986089468002, 0.4717895984649658, 0.5530855655670166], [-0.9732317924499512, 1.0, 0.04522664099931717], [-1.0, -1.0, 1.0]]","[[1.0, 0.42424242424242425, 0.0], [1.0, 0.12121212121212122, 0.0], [1.0, 0.0, 0.0]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
324,26,12,-0.296112060546875,-13.647832214832306,True,embb_g0_offload,0.03183348637894093,0.3333333333333333,0.0,2,0.03183348637894093,0.03183348637894093,-0.2961120506455276,"[[-0.8652717471122742, -0.3777145445346832, 1.0], [-1.0, 0.5745496153831482, 1.0], [-1.0, 1.0, -0.7117681503295898]]","[[1.0, 0.42424242424242425, 0.0], [1.0, 0.12121212121212122, 0.0], [1.0, 0.0, 0.0]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
325,27,1,-13.749163627624512,-13.749163627624512,False,embb_g0_offload,0.17473748353479926,0.4444444444444444,5.0,0,0.08381391772395232,0.17473748353479926,-13.56731670561288,"[[0.9316555857658386, -0.06508835405111313, -1.0], [-0.4573792815208435, 1.0, -1.0], [1.0, -1.0, -0.9701334834098816]]","[[1.0, 1.0, 0.30303030303030304], [0.6470588235294118, 1.0, 0.42424242424242425], [0.0, 1.0, 0.30303030303030304]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
326,27,2,-11.653743743896484,-25.402907371520996,False,embb_g0_offload,0.24262830323436385,0.5555555555555556,5.0,0,0.17473748353479926,0.24262830323436385,-11.517962545190445,"[[-0.01630375161767006, -1.0, -0.7955410480499268], [0.6107339859008789, 0.8574275374412537, 0.5167566537857056], [-1.0, -0.188656747341156, 1.0]]","[[1.0, 1.0, 0.0], [1.0, 1.0, 0.0], [0.0, 1.0, 0.30303030303030304]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
327,27,3,-10.875713348388672,-36.27862071990967,False,embb_g0_offload,0.24262830323436385,0.5555555555555556,5.0,0,0.24262830323436385,0.24262830323436385,-10.875712915984021,"[[-1.0, -1.0, 0.6193220615386963], [0.4370921552181244, -0.17476937174797058, -0.08606471866369247], [0.34587135910987854, -1.0, 1.0]]","[[1.0, 1.0, 0.0], [1.0, 1.0, 0.0], [0.0, 1.0, 0.30303030303030304]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
328,27,4,-4.894064903259277,-41.172685623168945,False,embb_g0_offload,0.2516069788797062,0.5555555555555556,3.0,0,0.24262830323436385,0.2516069788797062,-4.87610767819598,"[[-0.2286684513092041, -0.9131587743759155, -1.0], [-1.0, 1.0, 1.0], [0.2601056694984436, -1.0, -1.0]]","[[1.0, 1.0, 0.0], [1.0, 1.0, 0.0], [1.0, 0.0, 0.36363636363636365]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
329,27,5,0.23049849271774292,-40.9421871304512,False,embb_g0_offload,0.035098459340883584,0.3333333333333333,0.0,0,0.2516069788797062,0.035098459340883584,-0.20251854892516752,"[[0.0070219337940216064, -0.33153682947158813, 0.9503936767578125], [0.6344687938690186, 0.5955650806427002, -1.0], [1.0, 0.1953088641166687, -0.06141609326004982]]","[[1.0, 0.0, 0.18181818181818182], [1.0, 0.24242424242424243, 0.0], [1.0, 0.0, 0.36363636363636365]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
330,27,6,-0.24155624210834503,-41.18374337255955,False,embb_g0_offload,0.04815835118865422,0.3333333333333333,0.0,0,0.035098459340883584,0.04815835118865422,-0.2154364559853866,"[[1.0, 0.5791508555412292, -0.764091968536377], [0.1731739193201065, 0.9317811131477356, 0.9170000553131104], [-0.04089874029159546, -0.6685793995857239, 0.8028244376182556]]","[[1.0, 0.12121212121212122, 0.12121212121212122], [1.0, 0.42424242424242425, 0.0], [1.0, 0.06060606060606061, 0.36363636363636365]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
331,27,7,-0.1783239245414734,-41.36206729710102,False,embb_g0_offload,0.02040608101214162,0.3333333333333333,1.0,0,0.04815835118865422,0.02040608101214162,-0.23382846521540573,"[[-0.13280655443668365, -0.9300661683082581, 1.0], [-1.0, 0.42023807764053345, -0.8566033244132996], [-0.6112227439880371, -1.0, 0.4999215602874756]]","[[1.0, 0.0, 0.24242424242424243], [1.0, 0.12121212121212122, 0.18181818181818182], [1.0, 0.0, 0.48484848484848486]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
332,27,8,-0.34975364804267883,-41.7118209451437,False,embb_g0_offload,0.017957351290684626,0.3333333333333333,1.0,0,0.02040608101214162,0.017957351290684626,-0.35465109539033324,"[[0.4932296872138977, 0.7509098052978516, 1.0], [-0.08043382316827774, 1.0, -1.0], [0.7365701198577881, -1.0, -0.5021491646766663]]","[[1.0, 0.0, 0.42424242424242425], [1.0, 0.0, 0.36363636363636365], [1.0, 0.18181818181818182, 0.18181818181818182]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
333,27,9,-0.7433627843856812,-42.45518372952938,False,embb_g0_offload,0.0846852362003877,0.4444444444444444,1.0,0,0.017957351290684626,0.0846852362003877,-0.6099069902735794,"[[-0.4134247303009033, -1.0, 0.08450989425182343], [0.41357043385505676, 0.40403568744659424, 0.734157383441925], [-1.0, 1.0, 1.0]]","[[1.0, 0.36363636363636365, 0.24242424242424243], [1.0, 1.0, 0.24242424242424243], [1.0, 0.5454545454545454, 0.0]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
334,27,10,-0.5892139077186584,-43.04439763724804,False,embb_g0_offload,0.13794510764207735,0.3333333333333333,1.0,0,0.0846852362003877,0.13794510764207735,-0.4826941396555493,"[[1.0, 1.0, 0.8078460693359375], [1.0, -0.7298907041549683, -0.6336828470230103], [-0.015999093651771545, -1.0, 0.9165765047073364]]","[[1.0, 0.0, 0.30303030303030304], [1.0, 0.0, 0.30303030303030304], [1.0, 0.7272727272727273, 0.0]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
335,27,11,-0.6390930414199829,-43.68349067866802,False,embb_g0_offload,0.22936435057647178,0.4444444444444444,0.0,0,0.13794510764207735,0.22936435057647178,-0.4562545361249791,"[[-0.2521946430206299, -1.0, 1.0], [-0.8587530255317688, 0.8612162470817566, 0.15342798829078674], [1.0, -0.8818185329437256, 1.0]]","[[1.0, 0.0, 0.30303030303030304], [1.0, 0.0, 0.30303030303030304], [1.0, 0.9696969696969697, 0.0]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
336,27,12,-0.356538325548172,-44.040029004216194,True,embb_g0_offload,0.11998775635139272,0.3333333333333333,1.0,0,0.22936435057647178,0.11998775635139272,-0.575291515081734,"[[0.1417243778705597, -0.38407692313194275, -1.0], [-0.14248433709144592, -0.6651996970176697, 1.0], [0.644829511642456, -0.49841105937957764, 1.0]]","[[1.0, 0.06060606060606061, 0.0], [1.0, 0.0, 0.36363636363636365], [1.0, 0.6666666666666666, 0.0]]","[[5.0, 3.0, 3.0], [2.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
337,28,1,-10.878445625305176,-10.878445625305176,False,embb_g0_offload,0.2340725771574047,0.6666666666666666,5.0,3,0.08381391772395232,0.2340725771574047,-10.577928557030798,"[[-0.4798351228237152, 0.766882598400116, -1.0], [-0.4703467786312103, -1.0, -1.0], [-0.35660555958747864, 0.705845832824707, 1.0]]","[[1.0, 1.0, 0.0], [0.8823529411764706, 0.9696969696969697, 1.0], [1.0, 0.7878787878787878, 0.0]]","[[3.0, 3.0, 2.0], [3.0, 3.0, 4.0], [3.0, 3.0, 3.0]]"
338,28,2,-5.137563705444336,-16.01600933074951,False,embb_g0_offload,0.31180491786552395,0.5555555555555556,3.0,1,0.2340725771574047,0.31180491786552395,-4.98209913199365,"[[-0.23045091331005096, -1.0, 0.5016834735870361], [0.6142510771751404, -0.7036687135696411, 0.28825193643569946], [-0.06286612153053284, -0.33839812874794006, 0.8202201724052429]]","[[1.0, 0.8484848484848485, 1.0], [1.0, 0.30303030303030304, 0.0], [1.0, 1.0, 0.0]]","[[3.0, 3.0, 3.0], [3.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
339,28,3,-4.210043430328369,-20.22605276107788,False,embb_g0_offload,0.14284256708499132,0.4444444444444444,2.0,1,0.31180491786552395,0.14284256708499132,-4.547968345848569,"[[0.2393215149641037, -1.0, 0.44115695357322693], [-0.46793901920318604, -0.32717618346214294, -0.26070794463157654], [-1.0, -1.0, -0.8463026881217957]]","[[1.0, 0.6060606060606061, 0.0], [1.0, 0.0, 0.0], [1.0, 0.9090909090909091, 0.0]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
340,28,4,-0.024135105311870575,-20.25018786638975,False,embb_g0_offload,0.04081216202428325,0.3333333333333333,1.0,1,0.14284256708499132,0.04081216202428325,-0.22819591585000082,"[[-0.4957645833492279, 1.0, -0.5184646844863892], [-0.7280940413475037, -0.13760852813720703, 1.0], [1.0, -0.5408176183700562, 0.03892509639263153]]","[[1.0, 0.0, 0.42424242424242425], [1.0, 0.0, 0.0], [1.0, 0.06060606060606061, 0.0]]","[[3.0, 3.0, 3.0], [3.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
341,28,5,-1.5337271690368652,-21.783915035426617,False,embb_g0_offload,0.3701994959203725,0.3333333333333333,1.0,2,0.04081216202428325,0.3701994959203725,-0.8749524776121093,"[[0.00982282031327486, -1.0, -1.0], [0.42335131764411926, 0.9988279938697815, 0.928403377532959], [-1.0, 0.37334132194519043, 0.23855529725551605]]","[[1.0, 0.6666666666666666, 0.0], [0.5294117647058824, 0.0, 1.0], [1.0, 0.0, 0.0]]","[[4.0, 3.0, 2.0], [2.0, 3.0, 4.0], [3.0, 3.0, 3.0]]"
342,28,6,0.10546335577964783,-21.67845167964697,False,embb_g0_offload,0.14121008060402004,0.3333333333333333,1.0,1,0.3701994959203725,0.14121008060402004,-0.3525154769143044,"[[1.0, -0.5394466519355774, 0.6130363941192627], [-0.4611791968345642, -0.33009910583496094, -0.8190229535102844], [1.0, -0.7434865236282349, 0.5024389624595642]]","[[1.0, 0.12121212121212122, 0.7878787878787878], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
343,28,7,-0.7724295258522034,-22.450881205499172,False,embb_g0_offload,0.2230384654627079,0.4444444444444444,1.0,0,0.14121008060402004,0.2230384654627079,-0.6087727496608896,"[[-0.3001943826675415, 1.0, 0.6004966497421265], [-0.7477418780326843, 0.08716180920600891, -0.9969688057899475], [0.7306612133979797, 0.5984768867492676, 0.4126003384590149]]","[[1.0, 0.0, 1.0], [1.0, 0.0, 0.0], [1.0, 0.06060606060606061, 0.0]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
344,28,8,-0.25583282113075256,-22.706714026629925,False,embb_g0_offload,0.16916641159065401,0.4444444444444444,0.0,0,0.2230384654627079,0.16916641159065401,-0.36357693631824534,"[[1.0, -0.5854229927062988, -0.8784268498420715], [-0.1730891466140747, -0.7218208312988281, 0.7587226033210754], [-1.0, 0.5407736301422119, 0.9440287351608276]]","[[1.0, 0.0, 1.0], [1.0, 0.30303030303030304, 0.18181818181818182], [1.0, 0.0, 0.18181818181818182]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
345,28,9,-0.7916767001152039,-23.49839072674513,False,embb_g0_offload,0.2995760972063793,0.5555555555555556,1.0,1,0.16916641159065401,0.2995760972063793,-0.5308573475842892,"[[-0.970378041267395, 1.0, 0.7805436849594116], [0.5462695360183716, -0.5523180961608887, -1.0], [-0.848565936088562, 0.3491034209728241, -1.0]]","[[0.8823529411764706, 0.5454545454545454, 1.0], [1.0, 0.9090909090909091, 0.0], [1.0, 0.24242424242424243, 0.0]]","[[3.0, 3.0, 3.0], [3.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
346,28,10,0.08541560173034668,-23.412975125014782,False,embb_g0_offload,0.08897051321293745,0.3333333333333333,1.0,1,0.2995760972063793,0.08897051321293745,-0.3357955650862278,"[[-0.9816116094589233, -0.9056556224822998, 0.8642376661300659], [0.527527928352356, -0.19347569346427917, 0.14074166119098663], [-0.9621231555938721, -1.0, -0.17805927991867065]]","[[1.0, 0.36363636363636365, 0.5454545454545454], [1.0, 0.0, 0.06060606060606061], [1.0, 0.0, 0.0]]","[[2.0, 3.0, 3.0], [3.0, 3.0, 3.0], [4.0, 3.0, 3.0]]"
347,28,11,-0.12751591205596924,-23.54049103707075,False,embb_g0_offload,0.04652586470768289,0.3333333333333333,0.0,1,0.08897051321293745,0.04652586470768289,-0.21240521067408855,"[[0.46203869581222534, 0.9733781814575195, 0.0838775634765625], [0.5141311287879944, 1.0, 0.41627079248428345], [-1.0, -0.43628615140914917, -0.000893864780664444]]","[[1.0, 0.0, 0.48484848484848486], [1.0, 0.0, 0.06060606060606061], [1.0, 0.0, 0.0]]","[[3.0, 3.0, 3.0], [3.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
348,28,12,-0.7593754529953003,-24.29986649006605,True,embb_g0_offload,0.22222222222222224,0.4444444444444444,0.0,2,0.04652586470768289,0.22222222222222224,-0.4079827432390796,"[[0.6007780432701111, 2.310425043106079e-05, -1.0], [-1.0, -0.9970779418945312, 1.0], [0.10928285121917725, 1.0, 0.3178682029247284]]","[[1.0, 0.0, 0.0], [1.0, 0.0, 1.0], [1.0, 0.0, 0.0]]","[[4.0, 3.0, 2.0], [2.0, 3.0, 4.0], [3.0, 3.0, 3.0]]"
349,29,1,-10.111075401306152,-10.111075401306152,False,embb_g0_offload,0.4311804917865524,0.5555555555555556,4.0,3,0.08381391772395232,0.4311804917865524,-9.416341860125957,"[[-0.22910481691360474, 0.8029567003250122, 0.47254687547683716], [1.0, 1.0, 0.6246935129165649], [-0.42433738708496094, 0.22325724363327026, -0.5302992463111877]]","[[1.0, 0.9696969696969697, 1.0], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0]]","[[2.0, 3.0, 3.0], [2.0, 3.0, 3.0], [5.0, 3.0, 3.0]]"
350,29,2,-3.8745598793029785,-13.98563528060913,False,embb_g0_offload,0.010611162126313642,0.3333333333333333,3.0,0,0.4311804917865524,0.010611162126313642,-4.71569849589114,"[[0.4830798804759979, 1.0, 0.6522008776664734], [-0.553672730922699, -0.6974955201148987, -0.05595489218831062], [1.0, -1.0, -1.0]]","[[1.0, 0.42424242424242425, 0.0], [1.0, 0.36363636363636365, 0.0], [1.0, 0.18181818181818182, 0.0]]","[[2.0, 3.0, 3.0], [2.0, 3.0, 3.0], [5.0, 3.0, 3.0]]"
351,29,3,-2.5744502544403076,-16.56008553504944,False,embb_g0_offload,0.013059891847770635,0.3333333333333333,3.0,2,0.010611162126313642,0.013059891847770635,-2.5695527362081156,"[[0.3321791887283325, 1.0, 1.0], [-0.6844443678855896, 0.020429834723472595, -0.36876025795936584], [-0.517885684967041, -1.0, -1.0]]","[[1.0, 0.24242424242424243, 0.0], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
352,29,4,-1.1914331912994385,-17.751518726348877,False,embb_g0_offload,0.003264972961942659,0.3333333333333333,3.0,0,0.013059891847770635,0.003264972961942659,-1.2110230405089204,"[[1.0, -0.2684541642665863, -0.6833397746086121], [-0.266582190990448, -0.4671727120876312, 1.0], [-0.13994476199150085, 1.0, 0.7975357174873352]]","[[1.0, 0.12121212121212122, 0.0], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
353,29,5,-1.0280615091323853,-18.779580235481262,False,embb_g0_offload,0.003264972961942659,0.3333333333333333,1.0,2,0.003264972961942659,0.003264972961942659,-1.0280614998824547,"[[-1.0, 0.25341662764549255, -0.02900785766541958], [-0.3176450729370117, -0.035833753645420074, -0.5807774066925049], [-0.3400169909000397, 0.02757057547569275, -0.18774843215942383]]","[[1.0, 0.0, 0.0], [1.0, 0.12121212121212122, 0.0], [1.0, 0.0, 0.0]]","[[2.0, 3.0, 3.0], [2.0, 3.0, 3.0], [5.0, 3.0, 3.0]]"
354,29,6,-1.1574203968048096,-19.937000632286072,False,embb_g0_offload,0.029384756657483937,0.3333333333333333,1.0,1,0.003264972961942659,0.029384756657483937,-1.105180887268398,"[[0.2508104741573334, 0.2626657783985138, -0.5885981917381287], [0.017474833875894547, 1.0, 0.9403573870658875], [0.0025363974273204803, -0.5464307069778442, -1.0]]","[[1.0, 0.0, 0.0], [1.0, 0.36363636363636365, 0.0], [1.0, 0.0, 0.0]]","[[3.0, 3.0, 3.0], [2.0, 3.0, 3.0], [4.0, 3.0, 3.0]]"
355,29,7,-1.4756758213043213,-21.412676453590393,False,embb_g0_offload,0.0,0.3333333333333333,2.0,0,0.029384756657483937,0.0,-1.5344453382700132,"[[0.32554152607917786, 1.0, -1.0], [-1.0, 0.7684864401817322, 0.16287963092327118], [1.0, 0.1506423056125641, -0.43215706944465637]]","[[1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0]]","[[3.0, 3.0, 3.0], [2.0, 3.0, 3.0], [4.0, 3.0, 3.0]]"
356,29,8,-1.5971227884292603,-23.009799242019653,False,embb_g0_offload,0.05305581063156821,0.3333333333333333,1.0,0,0.0,0.05305581063156821,-1.4910111162521418,"[[1.0, -0.5684292912483215, -0.18235233426094055], [-1.0, -0.14809954166412354, -0.9888952374458313], [0.9563772082328796, -1.0, 0.7384231686592102]]","[[1.0, 0.0, 0.24242424242424243], [1.0, 0.48484848484848486, 0.18181818181818182], [1.0, 0.0, 0.18181818181818182]]","[[3.0, 3.0, 3.0], [2.0, 3.0, 3.0], [4.0, 3.0, 3.0]]"
357,29,9,-1.1051076650619507,-24.114906907081604,False,embb_g0_offload,0.01714110805019896,0.3333333333333333,2.0,1,0.05305581063156821,0.01714110805019896,-1.1769370351639863,"[[0.9486657381057739, -0.7023124098777771, -0.03246603533625603], [-0.410810649394989, 0.6515649557113647, 0.15436218678951263], [-1.0, 0.16708436608314514, 0.386207640171051]]","[[1.0, 0.42424242424242425, 0.0], [1.0, 0.48484848484848486, 0.0], [1.0, 0.18181818181818182, 0.0]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
358,29,10,-1.3123033046722412,-25.427210211753845,False,embb_g0_offload,0.06611570247933884,0.3333333333333333,1.0,2,0.01714110805019896,0.06611570247933884,-1.214354155631201,"[[-1.0, 1.0, -1.0], [-0.16650652885437012, 1.0, -0.08282904326915741], [1.0, 1.0, 0.169854074716568]]","[[1.0, 0.0, 0.0], [1.0, 0.5454545454545454, 0.0], [1.0, 0.0, 0.0]]","[[2.0, 3.0, 3.0], [2.0, 3.0, 3.0], [5.0, 3.0, 3.0]]"
359,29,11,-0.5030924081802368,-25.930302619934082,False,embb_g0_offload,0.13794510764207737,0.3333333333333333,1.0,2,0.06611570247933884,0.13794510764207737,-0.35943357340343846,"[[1.0, -1.0, 0.4656498432159424], [-1.0, 0.2980063557624817, 1.0], [-0.4616418480873108, 0.7180727124214172, 0.2587413787841797]]","[[1.0, 0.0, 0.0], [1.0, 0.7878787878787878, 0.0], [1.0, 0.0, 0.0]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
360,29,12,-0.6908690333366394,-26.62117165327072,True,embb_g0_offload,0.2230384654627079,0.4444444444444444,0.0,2,0.13794510764207737,0.2230384654627079,-0.5206822961386026,"[[-0.06525665521621704, -1.0, 1.0], [-1.0, -0.44405680894851685, -0.9966840147972107], [-1.0, -1.0, -0.12946362793445587]]","[[1.0, 0.0, 0.0], [1.0, 1.0, 0.06060606060606061], [1.0, 0.0, 0.0]]","[[4.0, 3.0, 3.0], [2.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
361,30,1,-4.13270378112793,-4.13270378112793,False,embb_g0_offload,0.007346189164370984,0.3333333333333333,3.0,3,0.08381391772395232,0.007346189164370984,-4.285639249191819,"[[-0.9281401634216309, 0.8865028619766235, 0.09219835698604584], [0.5092082023620605, 1.0, 0.1886271834373474], [0.7329434156417847, -1.0, 0.797139585018158]]","[[1.0, 0.18181818181818182, 0.0], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0]]","[[2.0, 3.0, 3.0], [3.0, 3.0, 3.0], [4.0, 3.0, 3.0]]"
362,30,2,-2.0459909439086914,-6.178694725036621,False,embb_g0_offload,0.0906029996939088,0.3333333333333333,3.0,0,0.007346189164370984,0.0906029996939088,-1.8794774406439405,"[[-1.0, 0.004436716437339783, -0.09745559096336365], [-0.49999141693115234, 1.0, 1.0], [1.0, 0.3758839964866638, -1.0]]","[[1.0, 0.8484848484848485, 0.0], [1.0, 0.18181818181818182, 0.0], [1.0, 0.24242424242424243, 0.0]]","[[2.0, 3.0, 3.0], [3.0, 3.0, 3.0], [4.0, 3.0, 3.0]]"
363,30,3,-1.748532772064209,-7.92722749710083,False,embb_g0_offload,0.22222222222222224,0.4444444444444444,2.0,2,0.0906029996939088,0.22222222222222224,-1.4852943177509648,"[[0.08052438497543335, -1.0, -0.5001125335693359], [-0.2231958508491516, -0.338844895362854, -0.5278754830360413], [-1.0, -0.49295011162757874, 0.05483126640319824]]","[[1.0, 1.0, 0.0], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0]]","[[4.0, 3.0, 3.0], [3.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
364,30,4,-0.9546816349029541,-8.881909132003784,False,embb_g0_offload,0.2230384654627079,0.4444444444444444,2.0,1,0.22222222222222224,0.2230384654627079,-0.9530491385767315,"[[-0.1716441661119461, -0.18609218299388885, 0.553859293460846], [1.0, 0.41615670919418335, 1.0], [-1.0, -0.6309303045272827, -0.06902813166379929]]","[[1.0, 1.0, 0.06060606060606061], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0]]","[[3.0, 3.0, 3.0], [3.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
365,30,5,-0.8888759613037109,-9.770785093307495,False,embb_g0_offload,0.2279359249056219,0.4444444444444444,2.0,0,0.2230384654627079,0.2279359249056219,-0.8790810701141406,"[[0.267221599817276, -0.3280712962150574, -1.0], [0.7856543660163879, 1.0, -1.0], [0.7767816185951233, -1.0, -1.0]]","[[1.0, 1.0, 0.18181818181818182], [1.0, 0.0, 0.0], [1.0, 0.0, 0.06060606060606061]]","[[3.0, 3.0, 3.0], [3.0, 3.0, 3.0], [3.0, 3.0, 3.0]]"
366,30,6,-0.8787798881530762,-10.649564981460571,False,embb_g0_offload,0.2230384654627079,0.4444444444444444,1.0,1,0.2279359249056219,0.2230384654627079,-0.8885748050404468,"[[-0.10711286216974258, -1.0, -1.0], [-0.7959868907928467, 0.7078911662101746, -0.26449131965637207], [0.08554894477128983, 0.11447958648204803, 0.3763056695461273]]","[[1.0, 1.0, 0.06060606060606061], [1.0, 0.0, 0.0], [1.0, 0.0, 0.06060606060606061]]","[[4.0, 3.0, 3.0], [3.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
367,30,7,-1.6018719673156738,-12.251436948776245,False,embb_g0_offload,0.22467095194367923,0.4444444444444444,3.0,0,0.2230384654627079,0.22467095194367923,-1.5986070364210367,"[[0.4900817573070526, -0.03420289605855942, 0.359755277633667], [1.0, 1.0, 0.5149480104446411], [-1.0, 0.2521201968193054, -0.3893803656101227]]","[[1.0, 1.0, 0.12121212121212122], [1.0, 0.0, 0.0], [1.0, 0.0, 0.06060606060606061]]","[[4.0, 3.0, 3.0], [3.0, 3.0, 3.0], [2.0, 3.0, 3.0]]"
368,30,8,0.10306579619646072,-12.148371152579784,False,embb_g0_offload,0.0008162432404856648,0.3333333333333333,1.0,2,0.22467095194367923,0.0008162432404856648,-0.34464361890570183,"[[-0.8333607316017151, -0.3629099130630493, 1.0], [0.3477296829223633, 0.007030308246612549, 0.09833976626396179], [1.0, 0.06043415516614914, -0.057875990867614746]]","[[1.0, 0.0, 0.24242424242424243], [1.0, 0.0, 0.30303030303030304], [1.0, 0.0, 0.24242424242424243]]","[[2.0, 3.0, 3.0], [3.0, 3.0, 3.0], [4.0, 3.0, 3.0]]"
